order_id,zone,restaurant,delivery_partner,order_time,delivery_time,Delivery Delay (mins),Cancelled (1/0),Customer Rating
ORD1793,South,Restaurant_16,DP_1,2023/07/28 05:56,28-07-2023 06:22:00,-4,0,3.0
ORD1794,West,Restaurant_22,DP_31,2023/07/03 21:10,03-07-2023 22:02:00,22,0,4.2
ORD1795,South,Restaurant_17,DP_31,2023/07/14 11:43,14-07-2023 12:31:00,18,1,4.2
ORD1796,Central,Restaurant_5,DP_34,,03-07-2023 21:39:00,12,0,3.9
ORD1797,South,Restaurant_12,DP_9,2023/07/21 19:52,21-07-2023 20:43:00,21,0,4.7
ORD1798,East,Restaurant_11,DP_22,2023/07/21 01:42,21-07-2023 02:23:00,11,0,3.9
ORD1799,East,Restaurant_30,DP_13,2023/07/10 14:33,10-07-2023 15:08:00,5,0,4.1
ORD1800,East,Restaurant_15,DP_25,2023/07/01 23:01,01-07-2023 23:45:00,14,0,3.6
ORD1801,East,Restaurant_27,DP_18,,06-07-2023 16:27:00,3,0,
ORD1802,West,Restaurant_3,DP_12,2023/07/24 18:35,24-07-2023 19:07:00,2,0,4.0
ORD1803,Central,Restaurant_1,DP_40,2023/07/10 07:59,10-07-2023 08:45:00,16,1,3.9
ORD1804,South,Restaurant_20,DP_17,2023/07/14 06:42,14-07-2023 07:28:00,16,0,5.0
ORD1805,South,Restaurant_29,DP_15,2023/07/17 15:16,17-07-2023 15:46:00,0,1,4.5
ORD1806,East,Restaurant_16,DP_15,2023/07/12 23:44,13-07-2023 00:14:00,0,0,3.9
ORD1807,East,Restaurant_2,DP_15,2023/07/03 04:29,03-07-2023 05:05:00,6,0,4.2
ORD1808,North,Restaurant_2,DP_39,2023/07/18 03:00,18-07-2023 03:34:00,4,0,4.6
ORD1809,Central,Restaurant_3,DP_13,2023/07/29 05:40,29-07-2023 06:23:00,13,0,
ORD1810,West,Restaurant_8,DP_17,2023/07/15 06:08,15-07-2023 06:48:00,10,0,5.0
ORD1811,South,Restaurant_24,DP_32,2023/07/01 19:28,01-07-2023 20:17:00,19,0,3.6
ORD1812,North,Restaurant_28,DP_9,2023/07/25 22:17,25-07-2023 22:59:00,12,0,4.7
ORD1813,North,Restaurant_15,DP_40,2023/07/11 10:32,11-07-2023 11:06:00,4,0,3.8
ORD1814,South,Restaurant_7,DP_20,2023/07/25 12:14,25-07-2023 12:39:00,-5,0,4.2
ORD1815,West,Restaurant_6,DP_26,2023/07/03 10:36,03-07-2023 11:17:00,11,0,3.8
ORD1816,North,Restaurant_9,DP_27,2023/07/14 17:11,14-07-2023 17:38:00,-3,1,4.0
ORD1817,North,Restaurant_20,DP_21,2023/07/22 02:13,22-07-2023 02:47:00,4,0,4.2
ORD1818,Central,Restaurant_28,DP_18,,22-07-2023 01:04:00,4,0,4.5
ORD1819,West,Restaurant_1,DP_13,2023/07/08 05:06,08-07-2023 05:41:00,5,0,4.1
ORD1820,North,Restaurant_8,DP_16,2023/07/26 05:23,26-07-2023 05:53:00,0,0,2.6
ORD1821,West,Restaurant_23,DP_9,2023/07/10 19:57,10-07-2023 20:31:00,4,0,4.1
ORD1822,South,Restaurant_23,DP_12,2023/07/27 07:19,27-07-2023 08:08:00,19,0,5.0
ORD1823,East,Restaurant_3,DP_38,2023/07/28 10:40,28-07-2023 11:29:00,19,0,4.0
ORD1824,North,Restaurant_4,DP_19,2023/07/28 04:12,28-07-2023 05:04:00,22,0,5.0
ORD1825,Central,Restaurant_26,DP_7,2023/07/03 12:26,03-07-2023 13:06:00,10,0,4.0
ORD1826,South,Restaurant_25,DP_35,2023/07/15 04:00,15-07-2023 04:42:00,12,0,3.2
ORD1827,West,Restaurant_15,DP_18,2023/07/26 10:43,26-07-2023 11:32:00,19,0,3.8
ORD1828,South,Restaurant_6,DP_16,2023/07/27 13:45,27-07-2023 14:14:00,-1,0,3.8
ORD1829,North,Restaurant_15,DP_39,2023/07/12 02:19,12-07-2023 03:05:00,16,0,4.0
ORD1830,West,Restaurant_21,DP_4,2023/07/09 00:09,09-07-2023 00:59:00,20,0,3.4
ORD1831,East,Restaurant_3,DP_25,2023/07/12 13:25,12-07-2023 13:57:00,2,1,4.1
ORD1832,South,Restaurant_25,DP_32,2023/07/19 08:24,19-07-2023 09:15:00,21,0,3.9
ORD1833,North,Restaurant_21,DP_40,2023/07/10 07:02,10-07-2023 07:58:00,26,1,4.9
ORD1834,Central,Restaurant_21,DP_13,2023/07/03 19:05,03-07-2023 19:51:00,16,0,3.4
ORD1835,West,Restaurant_14,DP_17,2023/07/10 14:44,10-07-2023 15:28:00,14,0,4.2
ORD1836,South,Restaurant_20,DP_37,2023/07/03 21:35,03-07-2023 22:06:00,1,0,
ORD1837,South,Restaurant_14,DP_6,2023/07/22 04:39,22-07-2023 05:27:00,18,0,4.6
ORD1838,East,Restaurant_4,DP_19,2023/07/07 08:54,07-07-2023 09:25:00,1,0,3.9
ORD1839,East,Restaurant_12,DP_13,2023/07/03 09:23,03-07-2023 10:05:00,12,0,4.2
ORD1840,Central,Restaurant_17,DP_26,2023/07/15 20:35,15-07-2023 21:18:00,13,0,4.3
ORD1841,Central,Restaurant_7,DP_14,2023/07/08 10:45,,-5,0,3.1
ORD1842,North,Restaurant_9,DP_31,,24-07-2023 06:24:00,13,0,3.9
ORD1843,North,Restaurant_3,DP_4,2023/07/29 13:15,29-07-2023 14:15:00,30,0,4.1
ORD1844,Central,Restaurant_28,DP_39,2023/07/22 18:31,22-07-2023 18:56:00,-5,0,4.2
ORD1845,Central,Restaurant_13,DP_8,2023/07/13 15:16,13-07-2023 15:55:00,9,0,4.1
ORD1846,West,Restaurant_15,DP_25,2023/07/10 21:34,10-07-2023 21:59:00,-5,0,4.4
ORD1847,East,Restaurant_18,DP_13,2023/07/10 17:41,,2,0,5.0
ORD1848,North,Restaurant_19,DP_32,2023/07/04 23:24,04-07-2023 23:49:00,-5,0,3.7
ORD1849,East,Restaurant_1,DP_38,2023/07/20 22:10,20-07-2023 22:51:00,11,0,4.3
ORD1850,East,Restaurant_6,DP_38,,02-07-2023 00:13:00,16,1,4.9
ORD1851,Central,Restaurant_27,DP_28,2023/07/06 13:52,06-07-2023 14:35:00,13,0,3.0
ORD1852,West,Restaurant_27,DP_30,2023/07/13 08:34,13-07-2023 09:06:00,2,0,4.3
ORD1853,South,Restaurant_23,DP_3,2023/07/14 19:21,14-07-2023 19:56:00,5,0,3.1
ORD1854,West,Restaurant_27,DP_28,2023/07/15 09:56,15-07-2023 10:38:00,12,0,5.0
ORD1855,West,Restaurant_27,DP_3,2023/07/28 21:22,28-07-2023 21:54:00,2,0,4.4
ORD1856,East,Restaurant_2,DP_34,2023/07/21 10:16,21-07-2023 10:46:00,0,0,4.3
ORD1857,West,Restaurant_24,DP_16,2023/07/18 21:12,18-07-2023 21:50:00,8,0,
ORD1858,North,Restaurant_14,DP_22,2023/07/09 23:26,09-07-2023 23:58:00,2,0,3.8
ORD1859,East,Restaurant_6,DP_32,2023/07/24 10:45,24-07-2023 11:28:00,13,1,3.8
ORD1860,North,Restaurant_14,DP_38,2023/07/10 23:50,11-07-2023 00:40:00,20,0,5.0
ORD1861,South,Restaurant_4,DP_8,2023/07/27 23:47,28-07-2023 00:47:00,30,0,4.5
ORD1862,East,Restaurant_21,DP_8,2023/07/16 05:39,16-07-2023 06:21:00,12,0,3.1
ORD1863,South,Restaurant_8,DP_6,2023/07/19 23:07,19-07-2023 23:52:00,15,0,4.4
ORD1864,East,Restaurant_30,DP_14,2023/07/22 09:48,22-07-2023 10:23:00,5,0,3.2
ORD1865,Central,Restaurant_3,DP_32,2023/07/20 19:13,20-07-2023 19:48:00,5,0,3.1
ORD1866,West,Restaurant_19,DP_35,2023/07/18 00:22,18-07-2023 01:12:00,20,0,4.4
ORD1867,Central,Restaurant_30,DP_10,2023/07/21 21:03,21-07-2023 21:40:00,7,0,4.5
ORD1868,South,Restaurant_14,DP_3,2023/07/16 14:46,16-07-2023 15:26:00,10,0,4.4
ORD1869,West,Restaurant_27,DP_12,2023/07/27 13:38,27-07-2023 14:27:00,19,0,5.0
ORD1870,East,Restaurant_20,DP_31,2023/07/23 00:12,23-07-2023 00:49:00,7,0,4.3
ORD1871,West,Restaurant_17,DP_29,2023/07/27 15:44,27-07-2023 16:36:00,22,0,4.2
ORD1872,North,Restaurant_25,DP_5,2023/07/12 01:58,,14,1,3.4
ORD1873,West,Restaurant_8,DP_25,2023/07/25 07:36,25-07-2023 08:19:00,13,0,4.6
ORD1874,North,Restaurant_24,DP_31,2023/07/12 23:12,12-07-2023 23:46:00,4,0,3.1
ORD1875,West,Restaurant_14,DP_21,2023/07/08 11:08,08-07-2023 11:52:00,14,0,5.0
ORD1876,North,Restaurant_26,DP_20,2023/07/08 07:14,08-07-2023 07:50:00,6,0,4.6
ORD1877,South,Restaurant_6,DP_39,2023/07/16 18:58,16-07-2023 19:41:00,13,0,5.0
ORD1878,Central,Restaurant_23,DP_22,2023/07/07 00:55,07-07-2023 01:34:00,9,0,4.3
ORD1879,East,Restaurant_22,DP_4,2023/07/06 14:30,06-07-2023 15:17:00,17,0,4.7
ORD1880,West,Restaurant_16,DP_13,2023/07/20 06:45,20-07-2023 07:24:00,9,0,3.9
ORD1881,Central,Restaurant_25,DP_20,2023/07/29 22:22,29-07-2023 23:18:00,26,0,4.1
ORD1882,East,Restaurant_19,DP_13,2023/07/22 08:41,22-07-2023 09:18:00,7,0,
ORD1883,East,Restaurant_14,DP_17,2023/07/12 14:18,12-07-2023 14:53:00,5,1,3.2
ORD1884,North,Restaurant_19,DP_36,2023/07/11 12:03,11-07-2023 12:45:00,12,0,4.2
ORD1885,South,Restaurant_3,DP_33,2023/07/25 09:44,25-07-2023 10:32:00,18,0,4.1
ORD1886,South,Restaurant_10,DP_1,2023/07/18 18:56,18-07-2023 19:44:00,18,0,3.5
ORD1887,Central,Restaurant_19,DP_15,2023/07/26 19:06,26-07-2023 19:47:00,11,0,3.6
ORD1888,South,Restaurant_9,DP_13,2023/07/08 18:22,08-07-2023 19:04:00,12,0,4.1
ORD1889,West,Restaurant_28,DP_17,2023/07/18 05:53,18-07-2023 06:35:00,12,0,3.4
ORD1890,South,Restaurant_20,DP_24,2023/07/24 03:42,24-07-2023 04:13:00,1,0,4.3
ORD1891,Central,Restaurant_13,DP_8,2023/07/22 18:11,22-07-2023 18:59:00,18,1,3.5
ORD1892,South,Restaurant_7,DP_27,2023/07/19 03:28,19-07-2023 03:58:00,0,0,4.3
ORD1893,West,Restaurant_14,DP_23,2023/07/22 21:56,22-07-2023 22:27:00,1,0,3.4
ORD1894,North,Restaurant_9,DP_8,2023/07/16 06:09,16-07-2023 06:49:00,10,0,3.4
ORD1895,Central,Restaurant_27,DP_8,2023/07/16 04:36,16-07-2023 05:13:00,7,0,2.7
ORD1896,North,Restaurant_28,DP_26,2023/07/07 05:09,07-07-2023 05:55:00,16,0,4.0
ORD1897,North,Restaurant_23,DP_13,2023/07/18 00:38,18-07-2023 01:21:00,13,0,5.0
ORD1898,North,Restaurant_25,DP_39,2023/07/04 22:30,,11,0,4.9
ORD1899,East,Restaurant_28,DP_37,2023/07/17 17:39,17-07-2023 18:09:00,0,0,4.3
ORD1900,East,Restaurant_19,DP_28,2023/07/28 07:35,28-07-2023 08:15:00,10,0,2.9
ORD1901,North,Restaurant_15,DP_25,2023/07/09 19:56,09-07-2023 20:35:00,9,0,4.6
ORD1902,Central,Restaurant_20,DP_16,2023/07/28 00:05,28-07-2023 00:46:00,11,0,4.2
ORD1903,West,Restaurant_14,DP_2,2023/07/06 10:37,06-07-2023 11:13:00,6,0,3.9
ORD1904,West,Restaurant_24,DP_18,2023/07/14 07:19,14-07-2023 08:03:00,14,1,4.8
ORD1905,South,Restaurant_6,DP_17,2023/07/29 15:46,29-07-2023 16:23:00,7,0,4.5
ORD1906,Central,Restaurant_21,DP_30,2023/07/26 14:37,26-07-2023 15:20:00,13,1,5.0
ORD1907,East,Restaurant_29,DP_39,2023/07/15 23:20,16-07-2023 00:06:00,16,0,3.3
ORD1908,North,Restaurant_4,DP_13,2023/07/12 21:06,12-07-2023 21:41:00,5,0,3.3
ORD1909,South,Restaurant_8,DP_32,2023/07/07 01:20,07-07-2023 01:53:00,3,0,3.4
ORD1910,West,Restaurant_17,DP_29,2023/07/27 03:41,27-07-2023 04:24:00,13,0,3.9
ORD1911,East,Restaurant_30,DP_30,2023/07/20 16:42,20-07-2023 17:12:00,0,0,5.0
ORD1912,East,Restaurant_9,DP_18,2023/07/20 14:58,20-07-2023 15:46:00,18,0,3.7
ORD1913,North,Restaurant_1,DP_13,2023/07/16 03:02,16-07-2023 03:42:00,10,0,3.7
ORD1914,West,Restaurant_24,DP_21,2023/07/29 14:08,,9,0,4.4
ORD1915,Central,Restaurant_20,DP_30,,15-07-2023 16:44:00,14,0,4.6
ORD1916,East,Restaurant_25,DP_21,2023/07/14 17:50,14-07-2023 18:33:00,13,0,2.8
ORD1917,North,Restaurant_14,DP_17,2023/07/20 09:12,20-07-2023 09:52:00,10,0,4.7
ORD1918,Central,Restaurant_11,DP_40,2023/07/30 19:07,30-07-2023 19:54:00,17,1,3.7
ORD1919,West,Restaurant_21,DP_19,2023/07/25 04:12,25-07-2023 04:46:00,4,0,4.0
ORD1920,East,Restaurant_3,DP_15,2023/07/26 02:40,26-07-2023 03:25:00,15,0,5.0
ORD1921,Central,Restaurant_9,DP_9,2023/07/14 07:16,14-07-2023 07:47:00,1,1,4.0
ORD1922,Central,Restaurant_27,DP_10,2023/07/08 09:52,08-07-2023 10:36:00,14,0,3.2
ORD1923,Central,Restaurant_14,DP_31,2023/07/11 00:44,11-07-2023 01:21:00,7,0,3.2
ORD1924,East,Restaurant_30,DP_23,2023/07/05 17:04,05-07-2023 17:34:00,0,0,4.1
ORD1925,East,Restaurant_9,DP_30,2023/07/13 10:49,13-07-2023 11:31:00,12,0,3.9
ORD1926,South,Restaurant_4,DP_33,2023/07/01 17:50,01-07-2023 18:29:00,9,0,4.1
ORD1927,West,Restaurant_27,DP_9,2023/07/16 21:46,,-2,0,3.9
ORD1928,North,Restaurant_4,DP_1,2023/07/25 00:58,25-07-2023 01:23:00,-5,0,
ORD1929,Central,Restaurant_28,DP_35,2023/07/03 00:59,03-07-2023 01:37:00,8,0,4.1
ORD1930,South,Restaurant_8,DP_11,2023/07/21 17:21,21-07-2023 18:13:00,22,0,3.0
ORD1931,North,Restaurant_2,DP_34,2023/07/30 18:23,30-07-2023 19:05:00,12,1,4.6
ORD1932,South,Restaurant_9,DP_16,2023/07/12 07:41,12-07-2023 08:15:00,4,0,5.0
ORD1933,East,Restaurant_29,DP_9,2023/07/05 23:54,06-07-2023 00:42:00,18,1,4.2
ORD1934,Central,Restaurant_14,DP_32,2023/07/05 01:31,05-07-2023 02:18:00,17,1,4.2
ORD1935,North,Restaurant_22,DP_15,2023/07/12 08:58,12-07-2023 09:48:00,20,0,3.6
ORD1936,North,Restaurant_9,DP_12,2023/07/01 11:18,01-07-2023 12:03:00,15,0,4.0
ORD1937,North,Restaurant_24,DP_33,2023/07/22 06:40,22-07-2023 07:27:00,17,0,4.4
ORD1938,North,Restaurant_23,DP_14,2023/07/24 10:36,24-07-2023 11:21:00,15,0,4.8
ORD1939,North,Restaurant_16,DP_8,2023/07/21 16:17,21-07-2023 16:53:00,6,0,4.4
ORD1940,South,Restaurant_29,DP_8,2023/07/19 04:23,19-07-2023 04:50:00,-3,1,5.0
ORD1941,Central,Restaurant_30,DP_27,2023/07/20 01:25,20-07-2023 02:00:00,5,0,4.2
ORD1942,East,Restaurant_17,DP_12,2023/07/02 01:02,02-07-2023 01:50:00,18,0,3.4
ORD1943,East,Restaurant_16,DP_1,2023/07/16 01:05,,6,0,3.4
ORD1944,East,Restaurant_30,DP_40,,12-07-2023 06:36:00,8,0,4.8
ORD1945,East,Restaurant_12,DP_11,2023/07/15 20:51,15-07-2023 21:21:00,0,0,4.7
ORD1946,South,Restaurant_3,DP_39,2023/07/12 00:27,12-07-2023 01:02:00,5,0,
ORD1947,West,Restaurant_11,DP_31,,10-07-2023 22:25:00,9,0,4.0
ORD1948,Central,Restaurant_14,DP_17,2023/07/28 09:02,28-07-2023 09:45:00,13,0,4.0
ORD1949,North,Restaurant_18,DP_33,2023/07/25 10:48,25-07-2023 11:24:00,6,0,3.6
ORD1950,West,Restaurant_21,DP_32,2023/07/30 20:42,30-07-2023 21:17:00,5,0,3.3
ORD1951,East,Restaurant_21,DP_29,2023/07/22 16:13,22-07-2023 16:59:00,16,0,3.6
ORD1952,West,Restaurant_5,DP_21,2023/07/06 02:47,06-07-2023 03:29:00,12,0,3.5
ORD1953,Central,Restaurant_16,DP_21,2023/07/10 08:50,10-07-2023 09:33:00,13,0,3.3
ORD1954,North,Restaurant_20,DP_40,2023/07/25 13:22,25-07-2023 14:14:00,22,0,4.6
ORD1955,North,Restaurant_5,DP_23,2023/07/27 14:05,27-07-2023 14:40:00,5,0,4.3
ORD1956,Central,Restaurant_3,DP_6,2023/07/07 09:39,07-07-2023 10:18:00,9,0,3.8
ORD1957,Central,Restaurant_12,DP_22,2023/07/05 09:10,05-07-2023 09:54:00,14,0,2.9
ORD1958,East,Restaurant_1,DP_38,2023/07/26 05:07,26-07-2023 05:40:00,3,0,3.9
ORD1959,North,Restaurant_21,DP_37,2023/07/21 13:51,21-07-2023 14:32:00,11,0,4.4
ORD1960,West,Restaurant_29,DP_8,2023/07/11 05:44,11-07-2023 06:24:00,10,0,3.7
ORD1961,South,Restaurant_9,DP_35,2023/07/14 19:07,14-07-2023 20:09:00,32,0,3.4
ORD1962,South,Restaurant_29,DP_11,2023/07/13 22:25,13-07-2023 23:05:00,10,0,4.0
ORD1963,Central,Restaurant_9,DP_24,2023/07/05 10:18,05-07-2023 11:07:00,19,0,4.3
ORD1964,East,Restaurant_4,DP_21,2023/07/14 07:09,14-07-2023 07:55:00,16,0,2.9
ORD1965,South,Restaurant_3,DP_2,2023/07/30 06:13,30-07-2023 06:43:00,0,0,4.9
ORD1966,North,Restaurant_17,DP_40,,08-07-2023 22:50:00,-2,0,3.4
ORD1967,Central,Restaurant_2,DP_19,2023/07/20 09:26,20-07-2023 10:07:00,11,0,3.8
ORD1968,West,Restaurant_24,DP_39,2023/07/27 03:59,27-07-2023 04:49:00,20,0,4.8
ORD1969,Central,Restaurant_1,DP_28,2023/07/24 00:51,24-07-2023 01:33:00,12,0,4.2
ORD1970,West,Restaurant_8,DP_17,2023/07/10 03:40,10-07-2023 04:20:00,10,1,4.8
ORD1971,Central,Restaurant_13,DP_6,2023/07/19 23:01,19-07-2023 23:38:00,7,0,5.0
ORD1972,Central,Restaurant_23,DP_19,2023/07/26 15:31,26-07-2023 16:01:00,0,0,3.2
ORD1973,Central,Restaurant_15,DP_38,2023/07/17 16:14,17-07-2023 16:46:00,2,0,4.6
ORD1974,West,Restaurant_8,DP_28,2023/07/22 11:36,22-07-2023 12:04:00,-2,0,
ORD1975,West,Restaurant_12,DP_2,2023/07/10 22:56,10-07-2023 23:27:00,1,0,3.9
ORD1976,Central,Restaurant_22,DP_38,2023/07/16 10:00,16-07-2023 10:35:00,5,0,3.9
ORD1977,South,Restaurant_12,DP_37,2023/07/04 19:10,04-07-2023 19:56:00,16,0,3.0
ORD1978,East,Restaurant_14,DP_4,2023/07/22 10:19,22-07-2023 10:55:00,6,0,4.6
ORD1979,East,Restaurant_15,DP_22,2023/07/11 09:13,11-07-2023 09:55:00,12,0,2.6
ORD1980,East,Restaurant_15,DP_26,2023/07/28 02:44,28-07-2023 03:25:00,11,0,4.7
ORD1981,West,Restaurant_9,DP_36,2023/07/27 17:47,27-07-2023 18:30:00,13,0,3.2
ORD1982,West,Restaurant_19,DP_13,2023/07/20 01:13,20-07-2023 01:44:00,1,0,4.9
ORD1983,South,Restaurant_26,DP_32,2023/07/19 00:37,19-07-2023 01:25:00,18,0,4.3
ORD1984,East,Restaurant_20,DP_17,2023/07/05 12:43,05-07-2023 13:12:00,-1,0,4.7
ORD1985,East,Restaurant_29,DP_36,2023/07/15 20:27,15-07-2023 21:03:00,6,0,3.6
ORD1986,Central,Restaurant_22,DP_19,2023/07/22 15:29,22-07-2023 16:08:00,9,0,3.3
ORD1987,West,Restaurant_8,DP_35,2023/07/16 23:10,16-07-2023 23:56:00,16,0,
ORD1988,East,Restaurant_21,DP_40,2023/07/21 14:21,21-07-2023 15:12:00,21,0,4.8
ORD1989,South,Restaurant_19,DP_28,2023/07/10 07:39,10-07-2023 08:25:00,16,0,4.5
ORD1990,South,Restaurant_6,DP_1,2023/07/11 00:57,11-07-2023 01:48:00,21,0,4.5
ORD1991,East,Restaurant_20,DP_18,2023/07/02 10:24,02-07-2023 10:57:00,3,0,
ORD1992,West,Restaurant_25,DP_40,2023/07/27 10:43,27-07-2023 11:32:00,19,0,4.4
ORD1993,South,Restaurant_29,DP_33,2023/07/08 08:06,08-07-2023 08:54:00,18,1,3.9
ORD1994,Central,Restaurant_19,DP_12,2023/07/23 23:25,23-07-2023 23:50:00,-5,1,4.3
ORD1995,South,Restaurant_4,DP_8,2023/07/22 21:28,22-07-2023 22:06:00,8,0,3.6
ORD1996,North,Restaurant_23,DP_24,2023/07/05 06:10,05-07-2023 06:54:00,14,0,3.9
ORD1997,North,Restaurant_7,DP_16,2023/07/28 21:47,28-07-2023 22:22:00,5,0,5.0
ORD1998,West,Restaurant_28,DP_4,2023/07/02 10:02,02-07-2023 10:33:00,1,0,4.1
ORD1999,East,Restaurant_28,DP_38,2023/07/04 04:38,04-07-2023 05:34:00,26,0,2.9
ORD2000,West,Restaurant_4,DP_27,2023/07/30 20:22,30-07-2023 21:02:00,10,0,3.9
ORD2001,West,Restaurant_22,DP_9,2023/07/23 20:06,23-07-2023 20:47:00,11,0,3.5
ORD2002,West,Restaurant_12,DP_16,2023/07/24 05:57,24-07-2023 06:27:00,0,0,4.2
ORD2003,West,Restaurant_13,DP_12,2023/07/20 22:36,20-07-2023 23:11:00,5,0,3.6
ORD2004,Central,Restaurant_3,DP_31,2023/07/09 18:01,09-07-2023 18:33:00,2,0,4.0
ORD2005,Central,Restaurant_22,DP_24,2023/07/26 00:18,26-07-2023 01:06:00,18,0,3.7
ORD2006,South,Restaurant_12,DP_14,2023/07/06 14:21,06-07-2023 15:05:00,14,0,4.2
ORD2007,North,Restaurant_2,DP_25,2023/07/06 23:29,07-07-2023 00:04:00,5,0,3.7
ORD2008,West,Restaurant_24,DP_34,2023/07/25 13:31,25-07-2023 14:15:00,14,0,4.3
ORD2009,South,Restaurant_2,DP_3,2023/07/13 03:25,13-07-2023 04:02:00,7,0,5.0
ORD2010,North,Restaurant_27,DP_24,2023/07/15 10:45,15-07-2023 11:26:00,11,0,3.4
ORD2011,East,Restaurant_23,DP_9,2023/07/06 10:57,06-07-2023 11:38:00,11,0,4.5
ORD2012,Central,Restaurant_9,DP_26,2023/07/09 01:40,09-07-2023 02:23:00,13,0,2.6
ORD2013,North,Restaurant_1,DP_20,2023/07/06 16:17,06-07-2023 16:59:00,12,0,4.0
ORD2014,East,Restaurant_8,DP_40,2023/07/21 21:51,21-07-2023 22:34:00,13,0,4.2
ORD2015,North,Restaurant_23,DP_10,2023/07/17 00:02,17-07-2023 00:52:00,20,0,3.7
ORD2016,Central,Restaurant_6,DP_19,2023/07/13 22:45,13-07-2023 23:30:00,15,0,3.0
ORD2017,Central,Restaurant_6,DP_3,2023/07/17 22:45,17-07-2023 23:22:00,7,0,4.1
ORD2018,South,Restaurant_22,DP_24,2023/07/09 05:06,09-07-2023 05:45:00,9,1,5.0
ORD2019,West,Restaurant_25,DP_5,2023/07/10 15:30,10-07-2023 16:19:00,19,0,4.0
ORD2020,North,Restaurant_18,DP_3,2023/07/12 17:32,12-07-2023 18:12:00,10,1,4.4
ORD2021,North,Restaurant_17,DP_27,2023/07/07 14:04,07-07-2023 14:41:00,7,0,4.8
ORD2022,East,Restaurant_29,DP_16,2023/07/04 19:35,04-07-2023 20:09:00,4,0,5.0
ORD2023,Central,Restaurant_12,DP_15,2023/07/20 18:41,20-07-2023 19:23:00,12,0,3.5
ORD2024,North,Restaurant_6,DP_35,2023/07/08 19:47,08-07-2023 20:20:00,3,0,3.5
ORD2025,Central,Restaurant_26,DP_12,2023/07/28 21:26,28-07-2023 22:16:00,20,0,3.9
ORD2026,North,Restaurant_27,DP_26,2023/07/05 16:23,05-07-2023 16:54:00,1,0,4.5
ORD2027,South,Restaurant_8,DP_34,2023/07/27 08:19,27-07-2023 09:10:00,21,0,2.7
ORD2028,West,Restaurant_19,DP_23,2023/07/19 10:49,19-07-2023 11:26:00,7,0,4.5
ORD2029,North,Restaurant_28,DP_31,2023/07/20 19:52,20-07-2023 20:23:00,1,0,4.2
ORD2030,Central,Restaurant_10,DP_20,2023/07/21 02:28,21-07-2023 03:09:00,11,0,3.8
ORD2031,South,Restaurant_1,DP_12,2023/07/08 11:35,08-07-2023 12:07:00,2,0,4.4
ORD2032,North,Restaurant_25,DP_23,2023/07/03 11:17,03-07-2023 11:57:00,10,0,4.6
ORD2033,East,Restaurant_29,DP_4,2023/07/03 11:47,03-07-2023 12:22:00,5,0,4.7
ORD2034,West,Restaurant_13,DP_23,2023/07/12 11:35,12-07-2023 12:22:00,17,0,4.1
ORD2035,North,Restaurant_17,DP_1,2023/07/01 15:54,01-07-2023 16:35:00,11,0,4.3
ORD2036,South,Restaurant_3,DP_25,2023/07/17 08:24,17-07-2023 08:54:00,0,0,4.3
ORD2037,East,Restaurant_8,DP_2,2023/07/24 05:35,24-07-2023 06:10:00,5,0,4.8
ORD2038,South,Restaurant_14,DP_30,2023/07/29 15:49,29-07-2023 16:34:00,15,0,4.3
ORD2039,South,Restaurant_3,DP_3,2023/07/11 12:18,11-07-2023 13:08:00,20,0,4.5
ORD2040,East,Restaurant_16,DP_21,2023/07/30 11:42,30-07-2023 12:21:00,9,0,4.6
ORD2041,South,Restaurant_13,DP_25,2023/07/03 04:07,03-07-2023 04:38:00,1,0,5.0
ORD2042,East,Restaurant_20,DP_20,2023/07/17 01:47,17-07-2023 02:35:00,18,0,3.7
ORD2043,North,Restaurant_24,DP_22,2023/07/09 00:39,09-07-2023 01:24:00,15,0,5.0
ORD2044,East,Restaurant_17,DP_21,2023/07/03 08:35,03-07-2023 09:25:00,20,0,5.0
ORD2045,East,Restaurant_13,DP_33,2023/07/18 15:09,18-07-2023 15:51:00,12,0,3.8
ORD2046,West,Restaurant_29,DP_38,2023/07/01 14:05,,5,0,4.0
ORD2047,East,Restaurant_6,DP_15,2023/07/24 13:32,24-07-2023 14:16:00,14,0,3.8
ORD2048,East,Restaurant_17,DP_15,2023/07/27 20:32,27-07-2023 21:14:00,12,0,4.5
ORD2049,North,Restaurant_14,DP_25,2023/07/10 12:51,10-07-2023 13:26:00,5,0,3.0
ORD2050,West,Restaurant_17,DP_21,2023/07/24 00:02,24-07-2023 00:43:00,11,0,3.8
ORD2051,Central,Restaurant_30,DP_24,2023/07/25 17:05,25-07-2023 17:43:00,8,0,3.9
ORD2052,North,Restaurant_8,DP_5,,,15,0,3.9
ORD2053,North,Restaurant_11,DP_6,2023/07/23 10:52,23-07-2023 11:35:00,13,0,3.9
ORD2054,Central,Restaurant_20,DP_23,2023/07/09 15:47,09-07-2023 16:18:00,1,0,3.8
ORD2055,East,Restaurant_28,DP_4,2023/07/29 11:45,29-07-2023 12:15:00,0,0,4.6
ORD2056,South,Restaurant_1,DP_27,2023/07/10 02:27,10-07-2023 03:06:00,9,0,4.4
ORD2057,West,Restaurant_26,DP_18,2023/07/09 15:38,09-07-2023 16:18:00,10,0,5.0
ORD2058,South,Restaurant_7,DP_21,2023/07/20 21:46,20-07-2023 22:32:00,16,0,4.6
